identificador,rango,titulo,fecha_publicacion,derogada,url
BOE-A-2012-5263,Orden,"Orden JUS/797/2012, de 29 de marzo, por la que se regula la duración de la jornada general de trabajo en cómputo anual y las de las jornadas en régimen de dedicación especial para el Cuerpo Superior Jurídico de Secretarios Judiciales.",20120419,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-5263
BOE-A-2012-5337,Real Decreto-ley,"Real Decreto-ley 14/2012, de 20 de abril, de medidas urgentes de racionalización del gasto público en el ámbito educativo.",20120421,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-5337
BOE-A-2012-5338,Real Decreto-ley,"Real Decreto-ley 15/2012, de 20 de abril, de modificación del régimen de administración de la Corporación RTVE, previsto en la Ley 17/2006, de 5 de junio.",20120421,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-5338
BOE-A-2012-5339,Orden,"Orden IET/822/2012, de 20 de abril, por la que se regula la asignación de cantidades de producción de biodiésel para el cómputo del cumplimiento de los objetivos obligatorios de biocarburantes.",20120421,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-5339
BOE-A-2012-5366,Resolución,"Resolución de 29 de marzo de 2012, de la Dirección General de Política Energética y Minas, por la que se modifica la norma de gestión técnica del sistema gasista NGTS-02 ""condiciones generales sobre el uso y la capacidad de las instalaciones del sistema gasista"", se establece el protocolo de detalle PD-12 ""procedimientos a aplicar a las cisternas de gas natural licuado con destino a plantas satélite"" y se modifica el protocolo de detalle PD-01 ""medición, calidad y odorización de gas"".",20120423,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-5366
BOE-A-2012-5403,Real Decreto-ley,"Real Decreto-ley 16/2012, de 20 de abril, de medidas urgentes para garantizar la sostenibilidad del Sistema Nacional de Salud y mejorar la calidad y seguridad de sus prestaciones.",20120424,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-5403
BOE-A-2012-5407,Resolución,"Resolución de 29 de marzo de 2012, de la Dirección General de Política Energética y Minas, por la que se establece el protocolo de detalle PD-13 ""Asignación de fechas de descarga de buques en plantas de regasificación"" y se modifica la norma de gestión técnica del sistema NGTS-03 ""Programaciones"" y el protocolo de detalle PD-07 ""Programaciones y nominaciones en infraestructuras de transporte"".",20120424,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-5407
BOE-A-2012-5529,Real Decreto,"Real Decreto 661/2012, de 13 de abril, por el que se establece la norma de calidad para la elaboración y la comercialización de los vinagres.",20120426,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-5529
BOE-A-2012-5527,Orden,"Orden IET/843/2012, de 25 de abril, por la que se establecen los peajes de acceso a partir de 1 de abril de 2012 y determinadas tarifas y primas de las instalaciones del régimen especial.",20120426,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-5527
BOE-A-2012-5587,Orden,"Orden HAP/847/2012, de 25 de abril, por la que se crea la Comisión Ministerial de Administración Electrónica del Ministerio de Hacienda y Administraciones Públicas y se regula su composición y funciones.",20120427,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-5587
BOE-A-2012-5590,Orden,"Orden IET/849/2012, de 26 de abril, por la que se actualizan los peajes y cánones asociados al acceso de terceros a las instalaciones gasistas y se adoptan determinadas medidas relativas al equilibrio financiero del sistema gasista.",20120427,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-5590
BOE-A-2012-5730,Ley Orgánica,"Ley Orgánica 2/2012, de 27 de abril, de Estabilidad Presupuestaria y Sostenibilidad Financiera.",20120430,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-5730
BOE-A-2012-5920,Circular,"Circular 4/2012, de 25 de abril, del Banco de España, sobre normas para la comunicación por los residentes en España de las transacciones económicas y los saldos de activos y pasivos financieros con el exterior.",20120504,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-5920
BOE-A-2012-5993,Real Decreto,"Real Decreto 778/2012, de 4 de mayo, de régimen jurídico de las entidades de dinero electrónico.",20120505,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-5993
BOE-A-2012-5989,Real Decreto-ley,"Real Decreto-ley 17/2012, de 4 de mayo, de medidas urgentes en materia de medio ambiente.",20120505,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-5989
BOE-A-2012-6263,Real Decreto,"Real Decreto 715/2012, de 20 de abril, por el que se crea la Comisión Interministerial de Estrategias Marinas.",20120511,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-6263
BOE-A-2012-6280,Real Decreto-ley,"Real Decreto-ley 18/2012, de 11 de mayo, sobre saneamiento y venta de los activos inmobiliarios del sector financiero",20120512,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-6280
BOE-A-2012-6690,Orden,"Orden AAA/1053/2012, de 16 de mayo, por la que se designa el Laboratorio Nacional de Referencia de Inspecciones de Equipos de Aplicación de Productos Fitosanitarios.",20120521,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-6690
BOE-A-2012-6809,Orden,"Orden DEF/1078/2012, de 21 de mayo, por la que se aprueban las pruebas físicas y marcas a alcanzar en los procesos de selección para el ingreso en los centros docentes militares de formación y para la superación de los planes de estudios de la enseñanza de formación.",20120524,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-6809
BOE-A-2012-6810,Real Decreto,"Real Decreto 738/2012, de 27 de abril, por el que se suprime la representación permanente de España en el Consejo de la Unión Europea Occidental.",20120524,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-6810
BOE-A-2012-6929,Real Decreto-ley,"Real Decreto-ley 19/2012, de 25 de mayo, de medidas urgentes de liberalización del comercio y de determinados servicios.",20120526,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-6929
BOE-A-2012-6996,Orden,"Orden DEF/1097/2012, de 24 de mayo, por la que se determinan las titulaciones requeridas para ingresar en los centros docentes militares de formación para acceso a las diferentes escalas de oficiales y suboficiales de las Fuerzas Armadas.",20120528,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-6996
BOE-A-2012-7030,Resolución,"Resolución de 23 de mayo de 2012, de la Mutualidad General de Funcionarios Civiles del Estado, sobre delegación de atribuciones.",20120528,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-7030
BOE-A-2012-7441,Resolución,"Resolución de 28 de mayo de 2012, de la Intervención General de la Administración del Estado, por la que se determina el contenido mínimo de la información a publicar en el «Boletín Oficial del Estado» por las Entidades a las que les sea de aplicación la Instrucción de Contabilidad para la Administración Institucional del Estado.",20120605,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-7441
BOE-A-2012-7576,Orden,"Orden HAP/1200/2012, de 5 de junio, sobre uso del sistema de código seguro de verificación por la Dirección General del Catastro.",20120607,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-7576
BOE-A-2012-7577,Resolución,"Resolución de 23 de mayo de 2012, de la Subsecretaría, de creación de sello electrónico para su utilización por la Dirección General del Catastro.",20120607,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-7577
BOE-A-2012-7655,Real Decreto,"Real Decreto 836/2012, de 25 de mayo, por el que se establecen las características técnicas, el equipamiento sanitario y la dotación de personal de los vehículos de transporte sanitario por carretera.",20120608,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-7655
BOE-A-2012-7755,Real Decreto,"Real Decreto 910/2012, de 8 de junio, por el que se aprueba el Reglamento del Consejo de Personal de las Fuerzas Armadas.",20120611,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-7755
BOE-A-2012-7913,Orden,"Orden ECC/1251/2012, de 13 de junio, por la que se crea la Comisión Ministerial de Administración Electrónica del Ministerio de Economía y Competitividad y se regula su composición y funciones.",20120615,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-7913
BOE-A-2012-8345,Orden,"Orden HAP/1334/2012, de 15 de junio, por la que se crean y regulan la Junta de Contratación y la Mesa de Contratación de los Servicios Centrales en el Ministerio de Hacienda y Administraciones Públicas, así como la Mesa de Contratación de la Administración Periférica integrada en las Delegaciones del Gobierno.",20120621,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-8345
BOE-A-2012-8346,Orden,"Orden HAP/1335/2012, de 14 de junio, de delegación de competencias.",20120621,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-8346
BOE-A-2012-8373,Resolución,"Resolución de 5 de abril de 2012, de la Comisión del Mercado de las Telecomunicaciones, por la que se publica el texto consolidado del Reglamento de Régimen Interior de la Comisión del Mercado de las Telecomunicaciones.",20120622,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-8373
BOE-A-2012-8406,Ley,"Ley 1/2012, de 22 de junio, de simplificación de las obligaciones de información y documentación de fusiones y escisiones de sociedades de capital.",20120623,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-8406
BOE-A-2012-8672,Real Decreto,"Real Decreto 998/2012, de 28 de junio, por el que se crea el Alto Comisionado del Gobierno para la Marca España y se modifica el Real Decreto 1412/2000, de 21 de julio, de creación del Consejo de Política Exterior.",20120629,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-8672
BOE-A-2012-8673,Orden,"Orden HAP/1406/2012, de 15 de junio, por la que se modifica la composición de los órganos colegiados integrados en la Junta Consultiva de Contratación Administrativa del Estado.",20120629,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-8673
BOE-A-2012-8677,Orden,"Orden AAA/1408/2012, de 26 de junio, por la que se regula el Registro de explotaciones agrarias de titularidad compartida.",20120629,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-8677
BOE-A-2012-8747,Orden,"Orden ECD/1417/2012, de 20 de junio, por la que se establece la equivalencia del Certificado de Escolaridad y de otros estudios con el título de Graduado Escolar regulado en la Ley 14/1970, de 4 de agosto, General de Educación y Financiamiento de la Reforma Educativa, a efectos laborales.",20120630,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-8747
BOE-A-2012-8745,Ley,"Ley 2/2012, de 29 de junio, de Presupuestos Generales del Estado para el año 2012.",20120630,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-8745
BOE-A-2012-8773,Orden,"Orden ESS/1423/2012, de 29 de junio, por la que se establecen las bases reguladoras para la concesión de subvenciones en el área de integración de los inmigrantes, solicitantes y beneficiarios de protección internacional, apatridia y protección temporal.",20120630,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-8773
BOE-A-2012-9058,Circular,"Circular 5/2012, de 27 de junio, del Banco de España, a entidades de crédito y proveedores de servicios de pago, sobre transparencia de los servicios bancarios y responsabilidad en la concesión de préstamos.",20120706,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-9058
BOE-A-2012-9111,Ley,"Ley 4/2012, de 6 de julio, de contratos de aprovechamiento por turno de bienes de uso turístico, de adquisición de productos vacacionales de larga duración, de reventa y de intercambio y normas tributarias.",20120707,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-9111
BOE-A-2012-9112,Ley,"Ley 5/2012, de 6 de julio, de mediación en asuntos civiles y mercantiles.",20120707,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-9112
BOE-A-2012-9110,Ley,"Ley 3/2012, de 6 de julio, de medidas urgentes para la reforma del mercado laboral.",20120707,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-9110
BOE-A-2012-9218,Orden,"Orden PRE/1490/2012, de 9 de julio, por la que se dictan normas para la aplicación del artículo 7 del Real Decreto 240/2007, de 16 de febrero, sobre entrada, libre circulación y residencia en España de ciudadanos de los Estados miembros de la Unión Europea y de otros Estados parte en el Acuerdo sobre el Espacio Económico Europeo.",20120710,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-9218
BOE-A-2012-9327,Real Decreto,"Real Decreto 1002/2012, de 29 de junio, por el que se establecen medidas de aplicación de la normativa comunitaria en materia de comercialización y utilización de piensos y se modifica el Real Decreto 1409/2009, de 4 de septiembre, por el que se regula la elaboración, comercialización, uso y control de los piensos medicamentosos.",20120713,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-9327
BOE-A-2012-9364,Real Decreto-ley,"Real Decreto-ley 20/2012, de 13 de julio, de medidas para garantizar la estabilidad presupuestaria y de fomento de la competitividad.",20120714,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-9364
BOE-A-2012-9365,Real Decreto-ley,"Real Decreto-ley 21/2012, de 13 de julio, de medidas de liquidez de las Administraciones públicas y en el ámbito financiero",20120714,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-9365
BOE-A-2012-9546,Orden,"Orden AAA/1579/2012, de 2 de julio, por la que se establecen las bases reguladoras para la concesión de ayudas a sindicatos de trabajadores de los sectores agroalimentario y medioambiental para el desarrollo de sus actividades de colaboración y representación ante la Administración General del Estado, la Unión Europea e Instituciones Internacionales, y para la realización de proyectos de especial interés para el desarrollo y mejora de los trabajadores de los citados sectores.",20120717,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-9546
BOE-A-2012-9652,Orden,"Orden AAA/1589/2012, de 17 de julio, por la que se regula la pesquería del voraz (Pagellus bogaraveo) con el arte denominado voracera en el Estrecho de Gibraltar.",20120718,no,https://www.boe.es/buscar/act.php?id=BOE-A-2012-9652
